qseid,sseqid,sscinames,sskingdoms,pident,length,mismatch,evalue,bitscore,score
OTU_1,gi|2651587108|gb|OM489681.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651587094|gb|OM489680.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651587080|gb|OM489679.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651587066|gb|OM489678.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651587052|gb|OM489677.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651587038|gb|OM489676.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651587024|gb|OM489675.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651586996|gb|OM489673.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2651266480|gb|PP135621.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484270|gb|PP084266.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484256|gb|PP084265.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484242|gb|PP084264.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484228|gb|PP084263.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484214|gb|PP084262.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484200|gb|PP084261.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484186|gb|PP084260.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484172|gb|PP084259.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484158|gb|PP084258.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484144|gb|PP084257.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484130|gb|PP084256.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484116|gb|PP084255.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484102|gb|PP084254.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484088|gb|PP084253.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484074|gb|PP084252.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484060|gb|PP084251.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484046|gb|PP084250.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484032|gb|PP084249.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484018|gb|PP084248.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647484004|gb|PP084247.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483990|gb|PP084246.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483962|gb|PP084244.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483948|gb|PP084243.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483934|gb|PP084242.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483920|gb|PP084241.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483906|gb|PP084240.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483892|gb|PP084239.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483878|gb|PP084238.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483864|gb|PP084237.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483850|gb|PP084236.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483836|gb|PP084235.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483822|gb|PP084234.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483808|gb|PP084233.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483794|gb|PP084232.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483780|gb|PP084231.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483766|gb|PP084230.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483752|gb|PP084229.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483738|gb|PP084228.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483724|gb|PP084227.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483710|gb|PP084226.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483696|gb|PP084225.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483682|gb|PP084224.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483668|gb|PP084223.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483654|gb|PP084222.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483640|gb|PP084221.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483626|gb|PP084220.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483612|gb|PP084219.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483598|gb|PP084218.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483584|gb|PP084217.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483570|gb|PP084216.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483556|gb|PP084215.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483542|gb|PP084214.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483528|gb|PP084213.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483514|gb|PP084212.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483500|gb|PP084211.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483472|gb|PP084209.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483458|gb|PP084208.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483444|gb|PP084207.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483430|gb|PP084206.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483416|gb|PP084205.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483402|gb|PP084204.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483388|gb|PP084203.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483374|gb|PP084202.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483360|gb|PP084201.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483346|gb|PP084200.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483332|gb|PP084199.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483318|gb|PP084198.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483304|gb|PP084197.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483290|gb|PP084196.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483276|gb|PP084195.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483262|gb|PP084194.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483248|gb|PP084193.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483234|gb|PP084192.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483220|gb|PP084191.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483206|gb|PP084190.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483192|gb|PP084189.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483178|gb|PP084188.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483164|gb|PP084187.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483150|gb|PP084186.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483136|gb|PP084185.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483122|gb|PP084184.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483094|gb|PP084182.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483080|gb|PP084181.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483052|gb|PP084179.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483038|gb|PP084178.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483024|gb|PP084177.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647483010|gb|PP084176.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482996|gb|PP084175.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482982|gb|PP084174.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482968|gb|PP084173.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482954|gb|PP084172.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482940|gb|PP084171.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482926|gb|PP084170.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482912|gb|PP084169.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482898|gb|PP084168.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2647482884|gb|PP084167.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2646802400|gb|PP081664.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2646140838|gb|PP066031.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2645633952|gb|PP048941.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2645628737|gb|PP048942.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2637150739|gb|OR960697.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2636791851|gb|OR907195.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2634424547|gb|CP139510.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2629911514|gb|OP964132.1|,Heliconoides inflatus,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2629911487|gb|OP964122.1|,N/A,N/A,100,94,0,2.39E-39,174,94
OTU_1,gi|2629911419|gb|OP964096.1|,N/A,N/A,100,94,0,2.39E-39,174,94
OTU_1,gi|2629879005|gb|OR807012.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2634046659|pdb|8QSJ|A,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2634046584|pdb|8PK0|A,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2627518802|gb|OR811109.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2626072241|gb|OR773096.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2626027279|gb|OR769030.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2618204318|gb|OR713902.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2603355529|gb|OR643892.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2603355513|gb|OR643891.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2603176253|gb|OR652292.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2600980524|gb|OR621378.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2592047878|gb|OR567879.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2592046252|gb|OR557276.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2589385437|gb|OR495985.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2588989283|gb|OR494553.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2579231377|gb|OR468127.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2579155578|gb|OR327029.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2577287701|gb|OR459624.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2576834671|gb|OR460854.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2575743933|gb|OR438073.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2574147085|gb|OR482141.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571385532|gb|OR365507.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034587|gb|OR438631.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034559|gb|OR438629.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034545|gb|OR438628.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034531|gb|OR438627.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034503|gb|OR438625.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034489|gb|OR438624.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034475|gb|OR438623.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034461|gb|OR438622.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034447|gb|OR438621.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034433|gb|OR438620.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034419|gb|OR438619.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034405|gb|OR438618.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034391|gb|OR438617.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034377|gb|OR438616.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034363|gb|OR438615.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034349|gb|OR438614.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034335|gb|OR438613.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034321|gb|OR438612.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034307|gb|OR438611.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034293|gb|OR438610.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034279|gb|OR438609.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034265|gb|OR438608.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034251|gb|OR438607.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034237|gb|OR438606.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034223|gb|OR438605.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034209|gb|OR438604.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034195|gb|OR438603.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034181|gb|OR438602.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034167|gb|OR438601.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034153|gb|OR438600.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034139|gb|OR438599.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034125|gb|OR438598.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034111|gb|OR438597.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034097|gb|OR438596.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034083|gb|OR438595.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034069|gb|OR438594.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034055|gb|OR438593.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034041|gb|OR438592.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034027|gb|OR438591.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571034013|gb|OR438590.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033999|gb|OR438589.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033985|gb|OR438588.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033971|gb|OR438587.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033957|gb|OR438586.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033943|gb|OR438585.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033915|gb|OR438583.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033901|gb|OR438582.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033887|gb|OR438581.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033873|gb|OR438580.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033859|gb|OR438579.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033845|gb|OR438578.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033831|gb|OR438577.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033817|gb|OR438576.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033803|gb|OR438575.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033789|gb|OR438574.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033775|gb|OR438573.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033761|gb|OR438572.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
OTU_1,gi|2571033747|gb|OR438571.1|,Homo sapiens,Eukaryota,100,94,0,2.39E-39,174,94
